Call ID,Original Objection,Cluster,Deep Insight,Key Phrases,X,Y
697cae44abc77652619de50d,Navy से retire हूं.,Driving Excuse/Stalling,No close match found in reference Gold Standard.,,10.965014457702637,2.6231350898742676
697cae44abc77652619de50d,बाकी job करता हूं तो मतलब activity यही है कि पूरा दिन भागता ही रहता हूं. Electrical engineer हूं.,Customer Activity & Occupation Disclosure,No close match found in reference Gold Standard.,,10.722082138061523,2.1242470741271973
697cae44abc77652619de50d,Shipping में,Noise,No close match found in reference Gold Standard.,,8.329092025756836,2.5252935886383057
697cae44abc77652619de50d,Yes.,Customer Agreement & Confirmation,The customer indicates interest in the offer.,Yes,19.47262954711914,-11.467401504516602
697cae44abc77652619de50d,मैं ही हुआ था BP high हो गया था दो सौ से ऊपर चला गया था अभी just उसी से आ रहा हूं.,Customer Discloses Bp History,The customer mentions high blood pressure.,I had high BP.,8.918105125427246,2.6485297679901123
697cae44abc77652619de50d,BP का मेरा almost दो सौ साठ चला गया था VP.,Customer Discloses Bp History,No close match found in reference Gold Standard.,,8.905573844909668,2.673835515975952
697cae44abc77652619de50d,और unconscious हो गया था उस दिन.,Family Member Count Inquiry,"The customer continues changing topic, making unrelated statements.",और अब भी सब गायब हो गई,7.871474266052246,4.307781219482422
697cae44abc77652619de50d,यह SIP में था मैं और श्रीलंका से वहां से return हुआ हूं.,Noise,No close match found in reference Gold Standard.,,9.161234855651855,2.2235310077667236
697cae44abc77652619de50d,हां जी.,Customer Acknowledgement: 'Haan Ji',Customer agrees with the information provided.,हां जी,-8.393404006958008,-1.2840558290481567
697cae44abc77652619de50d,And कौन से scene था scene थोड़ा सा चक्कर था ना slow हो गया,Process & Action Inquiry,No close match found in reference Gold Standard.,,7.436563491821289,0.1798499971628189
697cae44abc77652619de50d,"नहीं, अभी hardly two weeks before.",Immediate Disinterest/Rejection,Customer expresses a lack of immediate interest and requests a call back in a couple of weeks.,"नहीं, अभी तो फ़िलहाल कोई interest नहीं है, दो एक हफ़्ते बाद call करो",11.839637756347656,2.568131685256958
697cae44abc77652619de50d,"हां जी, हां जी.",Customer Acknowledgement & Agreement,Customer agreeing.,"हां जी, हां जी",4.210453033447266,0.9108556509017944
697cae44abc77652619de50d,एक minute सिर्फ़,"Stalling, Confusion, Information Sharing",Customer asking to wait for a minute again indicating stalling.,एक minute,9.25623893737793,3.7297239303588867
697cae44abc77652619de50d,"नहीं नहीं, वह मेरे पास documents नहीं. मैं on the way हूं. कहीं रास्ते में चल रहा हूं.",Noise,Customer reiterates that they already have a plan.,"नहीं, plan नहीं है., अभी है मेरे पास already.",11.360536575317383,3.489696502685547
697cae44abc77652619de50d,"तो जो जितने भी documents हैं, वह मेरे घर पर पड़े जो doctor के जो documents दिए हैं जितना भी BP गया आया जो भी admit हुआ वह सब कुछ मेरे पर document है वह मैं बाद में अगर बोलेंगे तो call कर देना Details दे दूंगा आपको कि कितने दिन तक admit था क्या था, क्या हुआ, क्या admission दिया उसने?",Noise,No close match found in reference Gold Standard.,,8.810698509216309,0.6427077054977417
697cae44abc77652619de50d,वह मेरे घर पर mail में,Noise,Acknowledgement from the customer.,वह अभी घर,8.587052345275879,3.665605068206787
697cae44abc77652619de50d,और I am interested.,Expressing General Interest,The customer expresses interest in the offer.,I'm interested in,9.116055488586426,1.7727148532867432
697cae44abc77652619de50d,नहीं ठीक है चलेगा.,Rejection & Negative Confirmation,Customer agrees with the proposed callback time.,"नहीं, ठीक रहेगा",11.08850383758545,4.798380374908447
697cae44abc77652619de50d,ठीक है.,"General Agreement: ""Theek Hai""",Customer providing a positive response.,ठीक है.,8.868431091308594,9.329313278198242
697cae44abc77652619de50d,"Now,",Customer Hesitation/Stalling,Unclear language,"Ahora, entonces",9.615992546081543,3.977745294570923
697cae44abc77652619de50d,हां जी आ रही है आवाज़.,Inferred Pattern,Fallback due to error,,10.24048137664795,-0.754444420337677
697cafa9abc77652619e0753,बोलिए.,"""Boliye/Bolo"": Proceed Inquiry",Customer is asking the bot to proceed with the offer details.,बोलिए,5.575036525726318,-10.674419403076172
697cafa9abc77652619e0753,फ़िलहाल तो नहीं हो?,No Current Insurance Coverage,The customer states they do not have health insurance at the moment.,अभी तो नहीं है?,12.21240234375,4.199952125549316
697cafa9abc77652619e0753,हां have,General Affirmation & Confirmation,Customer gives positive response.,हां,7.207169055938721,2.276888132095337
697cafa9abc77652619e0753,बोलिए.,"""Boliye/Bolo"": Proceed Inquiry",Customer is asking the bot to proceed with the offer details.,बोलिए,5.611660480499268,-10.653100967407227
697cafa9abc77652619e0753,Line पर हो?,On-The-Line Confirmation,Customer asks if they are on the line.,Line पर है ना?,10.667662620544434,0.09177841246128082
697cafa9abc77652619e0753,"आ रही है, आ रही है.",Confirmation: Audio Is Audible,Customer confirms that they can hear the bot.,"आ रही है, आ रही है",8.434347152709961,2.1909120082855225
697cb056abc77652619e1827,बोल रहा हूं.,Identity Confirmation & Acknowledgment,The customer confirms their identity.,बोल रहा हूं,9.417129516601562,-0.4560505151748657
697cb056abc77652619e1827,कोई ऐसा plan नहीं है मेरा.,Existing Plan Status Inquiry,Customer informs they do not have a health insurance plan.,"नहीं है ma'am, मेरा ऐसा कुछ भी plan",11.02883529663086,3.073685646057129
697cb056abc77652619e1827,अब मेरा policy हो नहीं पाएगा ना मेरी तो start है के करीब उम्र हो नहीं वाली है.,Existing Plan Status Inquiry,Customer confirms that they do not want the policy.,नहीं नहीं policy नहीं चाहिए madam अभी मेरी,11.212048530578613,2.915024518966675
697cb056abc77652619e1827,"अच्छा,",Customer Acknowledgement/Agreement,Customer acknowledgement.,अच्छा,-5.6203532218933105,3.2982401847839355
697cb056abc77652619e1827,ठीक है.,"General Agreement: ""Theek Hai""",Customer providing a positive response.,ठीक है.,8.864497184753418,9.322701454162598
697cb056abc77652619e1827,जी ठीक है कोई बात नहीं लूंगा.,Rejection & Negative Confirmation,Customer seems to be backing out from the conversation.,"ठीक है, कोई बात नहीं",11.051576614379883,4.700563907623291
697cb056abc77652619e1827,आप जिस व्यक्ति से बात कर रहे हैं उन्होंने आपके call को hold पर रखा है.,Call Placed On Hold,Automated message indicating the call is on hold.,आप जिस व्यक्ति से बात कर रहे हैं उसने आपकी call को hold पर रखा है।,27.169658660888672,2.1905674934387207
697cb056abc77652619e1827,कृपया line पर बने रहें.,Customer Stalling: On Hold,Customer placed the call on hold. Indicating stalling or being busy.,कृपया line पर बने रहें।,16.55780029296875,-17.86916732788086
697cb056abc77652619e1827,"The person you are speaking with, has put your call on hold.",Call Placed On Hold,"Customer is putting the call on hold, indicating unwillingness to continue the conversation.","The person you are speaking with, has put your call on hold.",23.78492546081543,16.889057159423828
